COUNTRY,FLOW,PRODUCT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Austria,For blended natural gas,Memo: Renewables,47.89,58.07,7.70,46.84,90.54,79.41,40.96,87.52,7.69,79.05,12.22,92.93,73.49,75.83,18.63,29.21,21.61,55.16,56.67,8.07,73.69,49.43,6.94,20.56,97.80,26.71,56.27,66.11,22.26,57.25,51.74,33.31,67.37,23.09,74.44,98.64,44.26,43.30,38.64,89.59,1.25,0.23,38.33,43.44,28.70,45.98,1.58,74.27,72.50,34.40,99.34,73.88,6.07,55.70,49.21,4.08,85.43,63.44,72.59,46.85,42.47,41.13
Austria,Charcoal production plants,Hard coal (if no detail),8.64,31.85,38.60,20.30,30.35,6.31,38.82,14.86,18.64,9.76,12.75,0.93,96.22,65.73,33.89,85.98,35.20,61.03,30.89,85.31,70.49,43.60,58.62,75.25,77.71,80.73,54.21,77.26,65.73,66.27,92.00,83.95,43.75,71.87,65.85,16.82,9.80,38.08,2.56,0.81,52.60,86.88,21.38,39.72,4.49,23.00,21.93,51.91,39.12,5.10,78.85,11.95,25.17,16.73,53.90,71.97,34.40,36.74,18.90,1.31,43.94,58.50
Austria,Charcoal production plants,Brown coal (if no detail),70.90,13.35,12.74,75.62,13.17,94.54,14.92,17.74,56.24,63.93,15.52,9.68,30.97,24.49,17.77,55.71,71.85,53.39,75.30,76.34,11.50,87.25,77.78,17.68,8.00,80.16,36.80,70.35,39.55,57.39,72.30,9.50,29.49,37.27,64.26,71.54,47.06,38.26,26.91,2.15,23.59,30.90,9.81,79.30,59.51,8.07,88.69,56.08,7.77,43.04,97.64,20.29,96.02,76.06,38.55,50.75,54.88,51.40,58.42,89.00,47.10,22.52
Austria,Charcoal production plants,Anthracite,75.34,50.17,93.51,93.17,94.75,70.87,44.42,4.15,85.74,25.34,11.08,14.37,25.27,89.37,60.55,80.10,39.01,0.47,56.29,14.46,20.43,38.99,57.08,44.41,68.80,61.10,70.20,3.28,51.65,48.18,58.70,80.33,82.79,33.54,14.01,63.02,83.34,79.07,87.79,16.20,52.21,1.16,47.22,79.85,57.20,87.77,77.72,15.61,41.65,81.30,74.02,6.85,78.94,84.53,91.56,32.43,10.53,78.95,59.28,98.14,2.96,60.91
Austria,Charcoal production plants,Coking coal,61.37,59.30,25.60,8.76,13.49,67.66,96.65,54.41,48.64,6.24,49.70,3.00,75.20,75.30,56.94,68.21,97.48,69.46,39.65,22.71,85.43,28.33,62.18,58.69,26.12,66.98,91.48,80.43,51.59,8.35,61.55,58.87,35.57,91.82,76.36,40.19,55.49,26.30,26.20,56.93,5.48,38.12,83.07,35.95,4.20,49.13,37.41,37.65,6.93,91.85,63.55,84.18,26.24,68.09,46.19,47.13,94.97,22.05,68.45,32.71,11.27,50.90
Austria,Charcoal production plants,Other bituminous coal,20.35,97.62,58.43,27.40,42.65,92.18,59.01,65.32,22.63,95.36,21.22,34.02,2.03,30.92,19.25,46.38,45.75,36.33,34.83,30.09,28.84,47.62,52.44,90.44,28.94,92.70,50.07,26.22,43.98,16.07,24.90,15.98,34.44,35.98,3.47,66.46,11.14,4.94,45.49,84.74,23.97,57.15,76.14,25.06,64.61,26.28,20.30,19.65,7.31,86.26,44.68,0.41,81.96,45.89,78.45,91.13,78.32,57.87,15.19,82.76,32.83,65.25
Austria,Charcoal production plants,Sub-bituminous coal,26.68,37.58,83.97,11.51,88.48,80.44,93.32,42.33,78.26,22.85,82.09,96.91,41.58,28.83,15.71,75.22,25.30,81.81,83.38,85.31,62.06,2.83,11.87,45.52,65.63,8.36,68.81,96.58,25.79,93.28,6.84,0.78,9.47,85.70,16.75,56.63,1.13,7.28,14.25,27.24,41.94,6.32,57.31,65.53,8.90,51.03,46.25,3.59,50.63,11.78,32.23,88.19,29.07,39.39,70.16,63.83,78.78,89.69,25.39,51.43,1.29,1.87
Austria,Charcoal production plants,Lignite,35.58,87.44,14.04,69.48,81.15,79.67,1.23,72.52,39.91,98.59,17.24,21.87,69.95,40.08,88.26,88.04,48.37,0.90,0.13,59.95,84.90,13.94,84.62,12.62,21.04,19.27,65.14,0.55,69.09,87.06,13.81,67.41,34.69,49.68,44.05,2.57,7.47,4.00,88.16,60.60,14.06,13.46,12.73,25.94,72.17,49.03,85.91,59.61,28.67,45.64,21.50,88.50,91.24,35.10,49.84,31.91,37.65,16.08,77.48,88.68,73.09,40.73
Austria,Charcoal production plants,Patent fuel,62.42,46.63,39.58,12.70,28.46,14.62,45.61,87.49,98.53,37.49,9.48,27.71,12.44,38.24,36.28,51.13,22.79,46.31,20.71,20.15,70.12,42.00,20.31,27.48,81.52,16.85,92.16,19.06,50.09,2.59,94.50,98.41,4.84,70.43,34.99,3.51,82.85,87.27,74.48,35.67,90.25,96.03,26.01,99.29,53.14,33.79,44.35,29.76,53.72,56.13,13.78,15.88,61.77,72.22,44.04,58.37,86.92,45.60,69.25,58.37,96.23,86.44
Austria,Charcoal production plants,Coke oven coke,63.63,32.43,40.19,87.73,35.03,25.87,49.84,43.10,23.91,87.33,69.80,17.45,4.06,7.46,97.71,27.70,2.19,6.26,74.57,54.71,91.14,1.30,81.64,54.74,34.56,55.14,42.60,100.00,83.83,27.03,74.16,75.26,83.93,81.91,24.76,52.26,95.51,85.47,28.23,47.10,86.55,8.35,98.31,22.36,22.52,67.05,98.63,35.36,47.06,40.34,28.12,43.51,96.82,62.53,10.74,14.10,42.04,4.77,25.08,46.61,16.34,50.75
Austria,Charcoal production plants,Gas coke,5.53,26.82,39.66,50.38,97.25,6.96,56.93,3.96,22.61,36.53,48.73,60.82,20.27,63.95,69.35,8.21,3.70,41.98,80.10,71.08,92.13,16.62,98.41,92.70,20.70,54.25,26.34,61.64,29.73,48.63,84.78,22.64,72.75,8.84,74.99,8.38,43.68,3.73,75.47,84.60,1.17,61.92,30.16,54.35,19.59,32.14,55.13,39.91,73.36,81.11,73.48,91.39,40.87,77.21,79.53,71.51,41.72,23.91,64.72,55.27,84.49,15.87
Austria,Charcoal production plants,Coal tar,56.84,12.30,44.17,34.46,74.73,48.87,52.00,17.77,27.43,62.48,33.38,1.09,39.28,37.51,42.14,79.26,60.87,18.97,37.41,99.21,59.86,13.37,51.04,79.28,4.86,51.00,92.71,28.24,28.24,3.91,46.35,39.12,23.65,48.31,14.39,12.50,43.20,87.29,11.18,91.49,34.99,95.25,70.68,48.08,35.40,81.55,40.77,59.50,75.01,2.76,90.88,23.22,95.17,25.98,51.74,54.76,42.05,41.99,42.73,17.77,58.17,80.00
Austria,Charcoal production plants,BKB,84.46,30.34,17.82,93.17,21.37,97.67,62.07,58.08,60.64,83.32,13.98,90.46,41.67,44.85,59.63,95.00,78.97,41.23,90.93,42.53,59.72,62.29,32.49,61.60,85.94,83.62,42.77,50.15,82.94,44.16,83.51,69.30,66.21,20.33,6.88,32.70,82.60,56.57,61.49,38.86,85.29,29.86,40.52,60.82,17.42,13.74,13.75,91.01,57.21,51.93,36.16,84.13,87.27,11.37,40.56,7.09,87.32,25.44,30.30,58.61,26.11,97.60
Austria,Charcoal production plants,Gas works gas,56.41,36.97,12.14,32.46,85.81,91.36,95.69,19.55,20.65,29.48,89.29,82.48,38.40,70.07,29.04,16.14,9.45,47.15,12.24,40.63,19.28,15.29,41.42,53.98,98.53,42.05,15.60,1.24,17.11,3.64,58.30,20.52,35.39,59.43,38.55,88.30,83.64,29.79,45.55,71.52,68.04,6.81,50.59,60.24,46.89,52.76,13.95,13.65,35.72,21.25,77.20,64.18,5.04,80.14,53.59,59.39,8.20,91.08,59.68,90.66,93.24,80.99
Austria,Charcoal production plants,Coke oven gas,65.91,75.28,66.55,85.44,86.26,4.34,39.56,63.07,67.78,20.92,16.42,65.81,38.36,89.40,79.65,79.51,96.90,77.90,26.72,53.46,0.56,79.70,2.46,95.74,90.83,79.52,80.24,14.76,75.84,29.79,82.13,33.76,66.39,17.19,5.20,6.00,35.20,16.37,27.06,54.75,96.22,77.05,1.52,99.99,72.83,32.83,89.30,74.82,61.29,86.02,43.17,36.98,93.26,26.23,98.59,99.12,76.85,36.09,93.51,90.66,79.36,29.05
Austria,Charcoal production plants,Blast furnace gas,85.19,99.36,59.46,97.96,56.42,72.20,36.96,34.55,65.99,86.97,55.88,89.24,43.06,84.77,45.17,69.58,64.46,81.02,71.51,34.05,21.16,57.66,53.32,7.80,14.22,44.74,93.04,24.96,42.39,14.17,40.95,13.24,47.17,76.09,73.18,71.68,10.85,90.73,1.29,52.38,41.42,68.37,35.65,20.79,55.22,25.21,70.80,11.33,90.53,26.01,17.22,38.09,84.23,40.88,64.34,56.74,84.34,90.72,3.45,20.62,41.19,41.74
Austria,Charcoal production plants,Other recovered gases,92.50,70.35,81.85,30.51,91.59,78.71,34.62,13.03,44.22,66.21,55.14,0.05,41.23,27.71,18.26,92.49,65.81,81.60,62.03,56.93,3.29,58.42,99.66,73.79,35.95,74.10,26.44,46.83,36.87,50.82,46.64,40.53,95.84,20.86,52.72,50.94,34.98,89.66,17.52,88.81,67.07,88.70,85.46,19.23,75.13,94.86,10.07,72.99,97.63,24.86,11.83,12.65,84.46,8.91,87.53,17.16,15.77,56.72,34.46,48.71,28.94,96.57
Austria,Charcoal production plants,Peat,7.78,62.96,21.33,49.18,47.90,22.86,73.90,39.30,45.61,12.51,42.67,58.71,25.44,46.44,65.33,94.94,33.34,44.68,23.49,40.52,92.78,11.14,74.11,63.26,86.82,15.90,79.86,74.89,12.65,47.09,99.09,83.79,69.30,32.83,12.57,56.78,74.18,89.22,80.35,20.37,94.20,12.20,45.17,81.88,23.35,31.91,91.01,65.66,38.65,93.97,55.13,91.91,65.93,98.30,55.84,61.42,46.98,55.63,45.28,96.87,62.65,40.73
Austria,Charcoal production plants,Peat products,83.03,22.83,35.77,4.55,51.09,49.64,36.51,4.06,36.25,27.36,19.04,63.29,12.22,28.64,4.54,29.20,50.72,2.50,32.73,23.47,13.24,45.56,44.88,6.31,58.71,67.03,20.71,70.72,76.65,3.81,59.07,67.65,0.39,32.37,56.03,15.83,5.93,43.62,60.96,22.51,80.59,41.04,22.89,81.90,51.68,69.65,26.83,4.41,33.97,62.24,64.24,7.03,98.67,49.26,8.41,64.55,20.61,92.61,12.63,74.94,19.79,47.89
Austria,Charcoal production plants,Oil shale and oil sands,69.53,71.01,26.20,15.74,71.47,24.36,95.78,33.66,77.12,60.11,78.91,45.41,81.37,87.65,4.55,11.59,75.39,98.77,84.00,61.74,46.26,35.05,84.87,95.91,16.44,64.51,60.72,14.64,94.62,79.00,60.01,97.15,17.61,9.19,28.76,97.97,47.01,24.19,84.98,21.40,8.30,15.53,6.08,36.99,88.68,40.24,44.40,50.03,50.15,53.62,33.88,29.26,29.58,79.61,21.69,19.13,36.25,66.12,68.92,58.38,59.40,14.55
Austria,Charcoal production plants,Natural gas,70.40,62.71,59.56,46.63,18.02,75.13,75.47,49.57,9.04,73.63,99.28,45.30,49.47,90.05,14.23,3.46,34.42,91.04,69.64,77.85,45.38,6.54,45.82,10.86,36.06,28.24,41.50,45.57,97.56,75.22,41.34,92.19,26.26,92.28,86.49,59.83,62.48,69.67,9.84,29.51,7.66,33.38,45.66,94.68,51.24,32.50,53.66,9.33,8.71,92.61,57.90,55.95,83.43,36.54,64.42,52.64,47.85,89.60,85.99,7.07,54.69,46.66
Austria,Charcoal production plants,Crude/NGL/feedstocks (if no detail),71.02,66.51,8.90,83.40,30.06,7.94,65.64,98.22,49.84,91.26,72.30,12.76,28.67,94.53,79.40,23.67,98.04,90.84,97.20,19.63,17.17,80.87,93.98,38.81,8.26,74.46,69.66,66.21,85.89,11.63,78.86,91.55,98.89,8.42,0.65,62.86,47.60,13.10,72.90,37.42,35.66,25.02,87.15,60.23,66.15,64.28,61.33,23.45,31.40,28.14,48.71,96.97,11.01,81.15,15.15,45.87,10.70,15.26,63.98,41.04,80.60,66.30
Austria,Charcoal production plants,Crude oil,40.78,82.97,46.03,84.38,18.90,93.34,33.20,28.17,54.09,6.06,2.45,31.55,7.13,39.36,76.00,84.58,8.36,67.43,2.01,9.55,78.71,18.27,60.58,51.01,68.51,89.92,19.74,13.98,96.10,8.08,55.42,37.44,95.82,34.37,66.49,9.65,52.46,62.79,64.18,44.36,65.55,8.80,44.20,40.83,6.07,10.11,69.89,33.99,58.19,95.13,15.05,14.59,81.52,61.96,55.38,44.84,27.79,57.73,84.41,4.65,39.05,90.56
Austria,Charcoal production plants,Natural gas liquids,9.49,86.29,8.41,96.47,96.86,30.84,88.52,72.61,62.04,55.41,88.00,31.03,30.22,68.52,28.25,1.93,97.67,23.05,93.99,58.82,47.49,31.47,12.93,17.66,95.39,26.77,92.13,89.69,2.08,35.36,44.86,75.12,38.55,86.55,61.10,10.85,50.39,24.59,52.32,64.24,7.40,16.51,35.12,6.75,82.41,12.78,34.21,57.23,82.39,48.06,14.17,86.23,41.89,53.93,85.12,75.76,65.55,57.83,69.24,9.32,2.50,33.02
Austria,Charcoal production plants,Refinery feedstocks,37.35,29.88,55.55,89.03,99.09,50.52,72.45,82.42,76.05,10.12,43.80,28.91,93.42,49.45,87.96,9.99,22.50,25.92,31.94,30.42,85.02,82.55,21.04,48.43,45.38,34.06,53.16,4.72,54.58,33.41,17.71,52.69,41.60,67.93,83.66,72.78,36.18,27.86,4.20,53.89,36.41,75.52,98.54,15.64,67.63,68.07,37.22,65.86,82.82,18.29,47.82,67.38,43.66,33.85,71.33,32.57,62.60,89.96,50.34,79.72,35.55,57.87
Austria,Charcoal production plants,Additives/blending components,3.90,61.41,30.68,99.10,43.45,77.80,91.63,14.28,38.36,41.13,47.19,21.24,82.07,93.09,27.36,26.87,84.87,21.33,71.33,94.07,95.90,89.77,93.51,74.64,54.59,1.94,15.97,98.98,10.85,29.99,54.55,0.19,81.09,26.39,53.94,56.83,64.10,37.76,5.55,45.90,95.47,7.74,15.12,40.68,34.22,0.73,28.43,94.21,99.88,57.61,39.93,18.49,83.54,83.57,8.90,13.03,39.85,20.98,12.50,44.16,84.84,92.16
Austria,Charcoal production plants,Other hydrocarbons,94.46,5.98,20.58,34.17,11.38,76.39,9.29,65.67,36.11,69.22,96.66,85.29,66.39,69.11,93.77,97.53,59.23,59.52,50.12,18.57,45.59,34.59,19.74,83.38,99.04,15.31,85.43,43.38,85.87,52.32,47.03,73.03,20.16,59.32,30.24,13.78,59.21,22.78,52.87,51.50,44.16,35.47,98.81,74.69,19.11,84.44,27.59,99.01,14.43,45.18,21.89,30.53,40.32,19.52,10.79,38.75,63.51,52.25,1.84,66.02,10.78,17.37
Austria,Charcoal production plants,Refinery gas,33.09,52.20,9.74,48.43,69.00,83.70,45.02,13.47,5.40,89.53,88.74,81.61,65.17,69.22,35.37,64.98,3.97,54.15,36.17,11.21,58.91,32.20,24.91,72.86,12.82,19.27,31.36,27.89,19.20,57.16,78.09,4.22,79.96,47.71,65.75,78.78,34.57,66.92,7.17,3.79,55.08,43.20,51.17,41.79,69.11,36.60,34.65,75.89,6.77,10.57,79.78,17.81,35.46,23.76,51.39,53.69,79.41,7.16,75.39,94.26,25.38,38.50
Austria,Charcoal production plants,Ethane,89.61,31.00,98.53,18.49,12.83,97.56,34.65,93.93,77.06,65.99,69.39,7.24,95.65,79.35,95.68,26.75,6.81,69.16,60.46,34.74,60.23,96.24,38.92,22.08,37.83,67.06,60.00,80.57,68.18,33.48,33.73,76.19,87.33,20.22,38.72,4.01,49.05,91.67,10.63,60.82,60.52,6.61,17.46,85.60,20.13,97.72,46.65,39.69,75.32,1.03,78.31,14.02,49.21,74.73,96.02,90.86,44.20,50.34,2.60,79.52,90.85,32.65
Austria,Charcoal production plants,Liquefied petroleum gases (LPG),85.56,6.20,76.64,68.46,72.61,84.32,35.15,13.72,90.40,82.32,69.87,13.07,69.45,50.26,95.18,4.28,64.36,67.41,15.40,38.09,28.56,34.11,4.14,53.21,52.30,25.87,71.65,86.30,13.66,15.87,50.28,75.59,22.54,96.99,47.23,53.29,87.83,80.28,14.24,42.66,30.92,46.83,6.07,65.05,2.39,52.18,44.34,32.04,23.26,95.33,82.05,49.98,91.06,74.85,9.98,70.79,73.24,44.81,22.05,66.63,53.80,40.83
Austria,Charcoal production plants,Motor gasoline excl. biofuels,73.37,20.59,49.90,5.04,32.97,62.85,12.72,41.52,1.15,17.75,87.73,36.41,5.32,94.29,68.43,62.77,35.16,89.33,94.04,50.05,97.83,61.38,72.98,98.66,19.55,9.46,12.29,40.20,22.68,45.42,2.83,63.41,70.42,99.49,18.04,40.32,38.85,29.00,86.16,72.03,84.42,42.10,24.27,70.95,4.97,32.99,71.25,46.23,76.53,54.46,44.53,65.78,88.30,61.93,71.14,85.70,26.70,73.66,2.25,27.38,31.07,90.62
Austria,Charcoal production plants,Aviation gasoline,13.18,33.15,60.48,75.72,62.22,58.11,17.53,77.67,57.82,40.30,39.70,84.13,44.34,28.07,33.73,33.98,10.60,60.25,39.95,97.07,58.60,92.45,36.85,98.07,76.23,2.66,2.52,11.06,88.03,35.50,78.88,35.53,30.41,1.19,63.79,14.97,63.51,28.16,66.23,76.83,59.29,4.89,16.73,92.84,56.49,80.23,32.85,56.70,33.21,85.49,3.24,78.81,37.89,48.21,83.82,38.11,63.29,16.71,75.86,41.54,74.05,37.27
Austria,Charcoal production plants,Gasoline type jet fuel,83.10,59.01,40.38,61.79,25.83,50.38,15.00,39.36,16.02,34.86,56.23,67.31,27.00,9.34,49.93,29.00,10.74,44.18,30.85,33.62,34.53,45.37,17.63,59.25,74.54,7.58,1.32,58.67,94.17,81.11,2.93,58.57,64.47,77.77,64.23,63.93,14.92,24.50,96.29,60.56,74.70,30.74,23.89,83.05,76.23,24.48,76.51,20.49,91.34,61.66,41.51,11.48,38.13,55.15,44.69,48.58,16.86,22.66,83.22,9.81,48.72,85.17
Austria,Charcoal production plants,Kerosene type jet fuel excl. biofuels,19.37,73.65,72.47,36.01,43.30,26.79,23.95,61.19,60.69,89.48,59.33,0.35,11.26,72.66,90.37,40.90,93.93,7.68,30.41,32.55,40.82,27.86,47.02,69.27,27.14,87.78,66.86,42.75,89.34,62.74,71.89,20.13,78.51,35.13,73.17,80.44,6.50,45.98,55.34,66.31,24.77,36.87,81.07,50.88,52.26,60.67,96.66,48.25,29.40,64.16,91.26,51.86,60.42,66.77,57.31,78.13,2.32,39.86,5.78,38.06,36.92,90.19
Austria,Charcoal production plants,Other kerosene,43.93,49.37,13.29,59.78,7.59,24.23,34.14,34.32,3.62,28.29,34.50,77.70,2.17,6.98,68.20,72.24,57.99,42.87,47.58,58.59,71.14,15.12,79.23,99.30,93.63,12.94,83.88,97.17,63.88,63.16,16.10,2.12,54.72,37.45,26.10,94.32,26.44,63.84,43.03,99.18,84.92,19.34,42.64,30.89,96.67,19.23,79.63,35.55,15.72,18.49,73.62,61.49,61.74,20.40,90.85,32.91,70.10,10.67,10.23,71.66,94.09,63.29
Austria,Charcoal production plants,Gas/diesel oil excl. biofuels,51.82,93.12,85.46,1.77,7.41,52.93,85.85,72.86,88.33,29.86,23.32,78.53,87.88,18.20,14.23,66.57,4.37,78.28,86.29,99.33,0.73,80.40,45.48,8.47,30.82,40.12,80.37,96.25,2.60,82.65,92.55,68.42,63.30,98.97,44.41,44.35,24.95,71.80,16.36,95.83,78.31,19.25,59.84,44.17,98.96,17.79,18.35,87.12,79.60,15.59,81.12,90.99,56.20,38.89,94.91,74.17,55.65,67.59,66.89,57.07,19.54,17.91
Austria,Charcoal production plants,Fuel oil,32.48,54.79,75.46,33.27,54.85,5.68,0.26,73.81,58.49,49.25,82.73,53.77,70.27,2.81,84.53,38.83,3.70,13.96,9.02,83.38,47.67,11.17,8.23,33.49,82.19,11.52,69.46,59.31,61.23,76.51,91.35,63.51,3.70,86.92,59.51,47.24,17.76,55.17,24.88,12.56,92.14,55.05,16.39,57.86,76.38,19.06,6.64,33.66,13.31,43.83,90.89,64.44,34.26,33.71,84.03,68.84,52.94,51.10,42.94,56.70,28.22,98.46
Austria,Charcoal production plants,Naphtha,89.63,67.42,44.67,51.40,49.08,32.45,15.78,16.80,4.49,87.37,13.60,14.82,70.17,79.93,72.51,50.13,61.07,54.14,46.69,42.13,21.85,0.25,8.27,35.05,20.03,41.36,67.36,57.26,72.57,66.20,37.98,54.32,20.29,15.45,53.95,44.22,95.66,89.24,52.32,60.04,62.65,65.82,10.21,56.02,7.55,65.74,39.57,24.74,46.94,35.62,5.30,79.69,29.89,21.64,40.16,37.61,48.36,53.03,11.68,30.07,60.25,11.41
Austria,Charcoal production plants,White spirit & SBP,75.18,50.13,46.80,94.55,15.48,84.90,29.93,60.79,29.95,71.37,91.42,78.22,19.26,99.31,77.50,49.94,89.27,21.78,75.23,92.74,89.51,61.21,65.40,39.32,43.42,18.97,75.76,24.29,97.40,94.26,71.58,37.72,15.92,96.04,92.16,75.71,40.22,51.84,88.81,27.01,85.46,71.63,8.36,40.69,0.91,55.14,63.88,63.80,80.07,48.62,36.66,90.02,4.24,50.46,14.56,46.95,72.40,33.34,34.72,0.93,85.89,28.19
Austria,Charcoal production plants,Lubricants,8.55,11.05,66.08,24.28,17.35,15.14,62.68,44.93,26.71,67.96,37.91,21.68,76.86,3.55,9.13,69.81,30.98,48.96,12.28,29.72,93.84,94.45,40.09,11.00,78.52,36.78,96.96,98.70,65.91,83.52,64.42,4.30,84.59,78.97,47.53,83.47,10.16,1.91,97.28,14.78,26.57,31.81,1.24,58.03,22.34,36.61,28.04,61.92,18.54,45.83,32.73,79.68,88.89,0.35,27.99,75.28,0.11,30.30,95.19,15.14,67.79,44.63
Austria,Charcoal production plants,Bitumen,23.46,27.16,37.86,62.14,60.83,72.87,7.21,77.88,85.85,31.66,19.33,78.05,99.42,94.49,54.56,20.67,29.87,48.91,20.74,70.90,49.56,23.93,95.94,11.97,84.12,97.62,41.98,61.27,70.49,71.37,62.39,5.94,79.81,88.14,16.04,34.23,21.29,92.59,91.20,22.32,20.00,60.84,22.12,8.25,74.76,39.16,68.94,85.40,25.60,96.71,34.37,40.56,46.03,99.19,68.50,83.74,73.60,69.92,39.51,33.24,34.91,44.53
Austria,Charcoal production plants,Paraffin waxes,37.53,97.15,39.96,48.74,82.33,91.10,73.50,73.81,91.78,44.78,21.92,65.16,64.90,65.35,82.95,12.69,73.44,96.22,62.48,74.97,88.43,40.83,61.71,96.71,83.18,90.94,52.84,99.80,57.02,91.55,46.82,24.50,5.29,56.38,74.53,50.45,4.82,66.34,23.90,44.87,61.05,62.69,43.87,39.38,36.03,11.80,73.67,58.00,91.30,96.84,49.40,65.21,95.43,60.80,1.92,24.78,28.52,39.76,35.14,10.62,71.17,13.55
Austria,Charcoal production plants,Petroleum coke,93.63,6.30,63.31,18.19,32.39,95.63,40.41,13.43,43.92,26.88,31.06,64.05,64.31,19.59,20.97,92.49,41.62,30.03,70.12,28.02,18.70,61.52,10.12,32.30,96.07,45.30,67.33,15.34,34.09,0.48,0.44,89.37,80.25,75.05,49.23,6.52,96.64,39.42,2.65,76.37,3.51,57.27,84.51,53.58,4.74,1.98,67.79,96.20,72.86,80.92,93.35,30.26,52.88,23.03,36.18,25.23,42.61,50.75,59.54,34.61,16.91,48.95
Austria,Charcoal production plants,Other oil products,47.15,23.02,15.29,80.84,7.40,72.18,73.25,22.85,72.58,5.52,26.40,14.44,4.52,34.64,76.26,98.59,61.11,14.18,25.47,80.89,12.73,15.13,7.80,89.25,85.86,43.09,59.37,10.05,6.91,4.51,97.65,48.20,81.53,9.02,76.75,9.61,28.84,57.70,11.01,59.67,80.86,44.52,99.65,96.42,79.56,60.19,42.10,8.47,50.31,87.18,11.88,68.36,69.54,12.11,23.41,88.52,43.16,59.56,14.88,51.30,39.97,87.84
Austria,Charcoal production plants,Industrial waste,47.82,19.71,94.18,64.36,98.83,62.63,50.84,91.34,53.52,52.50,22.45,0.99,54.00,26.69,14.63,6.73,81.71,15.22,86.29,57.50,31.68,13.93,33.55,61.32,7.55,57.02,20.00,94.32,70.89,35.99,42.06,87.43,79.10,64.47,98.84,42.97,86.30,68.62,95.06,2.75,90.99,52.43,10.18,47.85,62.94,21.27,33.96,64.84,83.80,40.18,94.53,27.57,80.81,17.68,45.63,40.04,39.52,42.73,84.00,21.12,45.23,30.71
Austria,Charcoal production plants,Municipal waste (renewable),25.78,48.63,57.52,4.47,44.22,6.79,44.49,4.00,29.64,83.83,95.91,23.02,65.75,92.15,67.09,7.28,11.09,47.82,56.24,33.65,94.57,24.49,96.44,2.14,45.51,99.25,96.82,28.80,0.63,71.98,27.37,81.40,13.00,80.05,93.75,52.81,54.03,40.16,69.88,37.25,74.17,16.46,51.72,40.78,38.77,67.41,8.21,68.35,75.28,70.89,9.46,34.99,94.71,86.85,70.00,67.26,5.44,70.23,68.37,79.83,83.39,15.44
Austria,Charcoal production plants,Municipal waste (non-renewable),26.10,95.84,19.63,64.61,90.37,66.09,60.28,62.89,47.53,99.52,48.24,9.56,29.10,47.63,38.91,74.17,53.56,16.59,74.10,69.24,23.65,89.44,92.03,6.32,49.93,98.01,28.25,27.82,50.62,41.19,80.28,50.76,37.07,16.26,78.68,63.54,66.51,95.63,81.84,87.21,31.09,4.35,16.15,70.15,95.82,51.11,29.91,47.20,25.05,50.47,53.55,74.37,65.21,68.35,63.55,40.68,67.93,61.58,0.50,26.54,93.62,71.87
Austria,Charcoal production plants,Primary solid biofuels,5.48,20.57,89.83,61.47,43.38,97.24,62.29,75.50,12.95,3.95,89.10,75.41,50.87,18.42,12.46,74.16,93.49,0.82,68.25,42.50,43.92,47.71,98.22,94.40,75.53,55.81,40.32,32.84,19.77,59.06,3.48,97.14,82.65,14.10,42.03,54.06,50.97,25.74,2.27,51.25,8.57,13.97,30.30,19.62,92.26,93.85,69.10,90.44,92.79,18.23,95.62,39.80,41.82,79.62,34.30,83.78,68.15,40.31,12.79,86.01,54.28,59.09
Austria,Charcoal production plants,Biogases,73.76,53.69,31.18,18.40,92.00,90.99,98.04,67.03,79.53,65.04,53.86,9.41,4.88,37.67,15.66,27.50,15.54,38.75,95.15,69.03,82.39,22.17,67.47,35.37,77.13,29.99,92.93,2.00,99.65,31.96,10.30,26.84,60.11,19.59,83.91,28.86,22.83,18.07,38.66,65.51,24.46,30.24,79.02,84.81,8.81,87.15,15.64,82.25,10.62,34.35,80.23,53.92,77.38,24.02,80.94,1.82,9.13,59.99,35.96,89.95,95.09,17.05
Austria,Charcoal production plants,Biogasoline,97.43,8.94,2.70,19.09,53.13,19.04,87.09,87.80,78.26,22.59,80.08,72.73,89.26,69.44,89.18,23.33,58.23,9.29,48.89,23.48,90.97,81.63,59.36,10.03,22.21,32.44,71.58,19.96,6.58,16.15,61.96,79.68,89.79,4.90,81.23,15.99,89.82,15.64,19.33,16.18,49.14,58.03,79.09,4.25,89.29,68.91,52.38,19.84,46.09,81.83,35.17,89.48,62.63,22.23,59.58,14.70,96.40,32.17,95.69,71.55,45.08,7.49
Austria,Charcoal production plants,Biodiesels,6.26,45.50,29.16,74.06,84.14,58.51,81.35,69.24,38.38,28.86,49.46,79.94,49.38,47.37,60.53,22.76,44.08,58.59,38.95,60.44,12.23,7.54,25.20,57.38,53.37,61.99,53.08,79.60,79.67,85.20,22.80,16.52,95.86,74.33,5.59,30.02,86.10,47.64,72.40,43.19,77.57,69.94,18.04,19.17,25.42,38.68,80.79,37.85,32.23,97.01,63.06,44.11,11.54,22.74,52.78,42.68,0.68,32.02,76.11,12.40,73.00,58.40
